 variables = "x", "y", "z"
 zone i=         101 , j=         101 , f=point
   0.0000000000000000        0.0000000000000000        0.0000000000000000     
   0.0000000000000000       1.00000000000000002E-002   0.0000000000000000     
   0.0000000000000000       2.00000000000000004E-002   0.0000000000000000     
   0.0000000000000000       2.99999999999999989E-002   0.0000000000000000     
   0.0000000000000000       4.00000000000000008E-002   0.0000000000000000     
   0.0000000000000000       5.00000000000000028E-002   0.0000000000000000     
   0.0000000000000000       6.00000000000000047E-002   0.0000000000000000     
   0.0000000000000000       7.00000000000000067E-002   0.0000000000000000     
   0.0000000000000000       8.00000000000000017E-002   0.0000000000000000     
   0.0000000000000000       8.99999999999999967E-002   0.0000000000000000     
   0.0000000000000000       9.99999999999999917E-002   0.0000000000000000     
   0.0000000000000000       0.10999999999999999        0.0000000000000000     
   0.0000000000000000       0.11999999999999998        0.0000000000000000     
   0.0000000000000000       0.12999999999999998        0.0000000000000000     
   0.0000000000000000       0.13999999999999999        0.0000000000000000     
   0.0000000000000000       0.14999999999999999        0.0000000000000000     
   0.0000000000000000       0.16000000000000000        0.0000000000000000     
   0.0000000000000000       0.17000000000000001        0.0000000000000000     
   0.0000000000000000       0.18000000000000002        0.0000000000000000     
   0.0000000000000000       0.19000000000000003        0.0000000000000000     
   0.0000000000000000       0.20000000000000004        0.0000000000000000     
   0.0000000000000000       0.21000000000000005        0.0000000000000000     
   0.0000000000000000       0.22000000000000006        0.0000000000000000     
   0.0000000000000000       0.23000000000000007        0.0000000000000000     
   0.0000000000000000       0.24000000000000007        0.0000000000000000     
   0.0000000000000000       0.25000000000000006        0.0000000000000000     
   0.0000000000000000       0.26000000000000006        0.0000000000000000     
   0.0000000000000000       0.27000000000000007        0.0000000000000000     
   0.0000000000000000       0.28000000000000008        0.0000000000000000     
   0.0000000000000000       0.29000000000000009        0.0000000000000000     
   0.0000000000000000       0.30000000000000010        0.0000000000000000     
   0.0000000000000000       0.31000000000000011        0.0000000000000000     
   0.0000000000000000       0.32000000000000012        0.0000000000000000     
   0.0000000000000000       0.33000000000000013        0.0000000000000000     
   0.0000000000000000       0.34000000000000014        0.0000000000000000     
   0.0000000000000000       0.35000000000000014        0.0000000000000000     
   0.0000000000000000       0.36000000000000015        0.0000000000000000     
   0.0000000000000000       0.37000000000000016        0.0000000000000000     
   0.0000000000000000       0.38000000000000017        0.0000000000000000     
   0.0000000000000000       0.39000000000000018        0.0000000000000000     
   0.0000000000000000       0.40000000000000019        0.0000000000000000     
   0.0000000000000000       0.41000000000000020        0.0000000000000000     
   0.0000000000000000       0.42000000000000021        0.0000000000000000     
   0.0000000000000000       0.43000000000000022        0.0000000000000000     
   0.0000000000000000       0.44000000000000022        0.0000000000000000     
   0.0000000000000000       0.45000000000000023        0.0000000000000000     
   0.0000000000000000       0.46000000000000024        0.0000000000000000     
   0.0000000000000000       0.47000000000000025        0.0000000000000000     
   0.0000000000000000       0.48000000000000026        0.0000000000000000     
   0.0000000000000000       0.49000000000000027        0.0000000000000000     
   0.0000000000000000       0.50000000000000022        0.0000000000000000     
   0.0000000000000000       0.51000000000000023        0.0000000000000000     
   0.0000000000000000       0.52000000000000024        0.0000000000000000     
   0.0000000000000000       0.53000000000000025        0.0000000000000000     
   0.0000000000000000       0.54000000000000026        0.0000000000000000     
   0.0000000000000000       0.55000000000000027        0.0000000000000000     
   0.0000000000000000       0.56000000000000028        0.0000000000000000     
   0.0000000000000000       0.57000000000000028        0.0000000000000000     
   0.0000000000000000       0.58000000000000029        0.0000000000000000     
   0.0000000000000000       0.59000000000000030        0.0000000000000000     
   0.0000000000000000       0.60000000000000031        0.0000000000000000     
   0.0000000000000000       0.61000000000000032        0.0000000000000000     
   0.0000000000000000       0.62000000000000033        0.0000000000000000     
   0.0000000000000000       0.63000000000000034        0.0000000000000000     
   0.0000000000000000       0.64000000000000035        0.0000000000000000     
   0.0000000000000000       0.65000000000000036        0.0000000000000000     
   0.0000000000000000       0.66000000000000036        0.0000000000000000     
   0.0000000000000000       0.67000000000000037        0.0000000000000000     
   0.0000000000000000       0.68000000000000038        0.0000000000000000     
   0.0000000000000000       0.69000000000000039        0.0000000000000000     
   0.0000000000000000       0.70000000000000040        0.0000000000000000     
   0.0000000000000000       0.71000000000000041        0.0000000000000000     
   0.0000000000000000       0.72000000000000042        0.0000000000000000     
   0.0000000000000000       0.73000000000000043        0.0000000000000000     
   0.0000000000000000       0.74000000000000044        0.0000000000000000     
   0.0000000000000000       0.75000000000000044        0.0000000000000000     
   0.0000000000000000       0.76000000000000045        0.0000000000000000     
   0.0000000000000000       0.77000000000000046        0.0000000000000000     
   0.0000000000000000       0.78000000000000047        0.0000000000000000     
   0.0000000000000000       0.79000000000000048        0.0000000000000000     
   0.0000000000000000       0.80000000000000049        0.0000000000000000     
   0.0000000000000000       0.81000000000000050        0.0000000000000000     
   0.0000000000000000       0.82000000000000051        0.0000000000000000     
   0.0000000000000000       0.83000000000000052        0.0000000000000000     
   0.0000000000000000       0.84000000000000052        0.0000000000000000     
   0.0000000000000000       0.85000000000000053        0.0000000000000000     
   0.0000000000000000       0.86000000000000054        0.0000000000000000     
   0.0000000000000000       0.87000000000000055        0.0000000000000000     
   0.0000000000000000       0.88000000000000056        0.0000000000000000     
   0.0000000000000000       0.89000000000000057        0.0000000000000000     
   0.0000000000000000       0.90000000000000058        0.0000000000000000     
   0.0000000000000000       0.91000000000000059        0.0000000000000000     
   0.0000000000000000       0.92000000000000060        0.0000000000000000     
   0.0000000000000000       0.93000000000000060        0.0000000000000000     
   0.0000000000000000       0.94000000000000061        0.0000000000000000     
   0.0000000000000000       0.95000000000000062        0.0000000000000000     
   0.0000000000000000       0.96000000000000063        0.0000000000000000     
   0.0000000000000000       0.97000000000000064        0.0000000000000000     
   0.0000000000000000       0.98000000000000065        0.0000000000000000     
   0.0000000000000000       0.99000000000000066        0.0000000000000000     
   0.0000000000000000        1.0000000000000007        0.0000000000000000     
  
  1.00000000000000002E-002   0.0000000000000000        0.0000000000000000     
  1.00000000000000002E-002  1.00000000000000002E-002  0.34294934010427569     
  1.00000000000000002E-002  2.00000000000000004E-002  0.28526863626339327     
  1.00000000000000002E-002  2.99999999999999989E-002  0.20391212495910183     
  1.00000000000000002E-002  4.00000000000000008E-002  0.14450212811905455     
  1.00000000000000002E-002  5.00000000000000028E-002  0.10476476749206455     
  1.00000000000000002E-002  6.00000000000000047E-002  7.82328879677672145E-002
  1.00000000000000002E-002  7.00000000000000067E-002  6.01559899596897235E-002
  1.00000000000000002E-002  8.00000000000000017E-002  4.75154256571387532E-002
  1.00000000000000002E-002  8.99999999999999967E-002  3.84355385672545125E-002
